transaction_id,transaction_date,description,category,transaction_type,amount,payment_method
3779,2025-03-14,Game online,Hiburan,Pengeluaran,31380.0,Tunai
3780,2025-07-19,Supermarket,Belanja Bulanan,Pengeluaran,236667.0,Tunai
3781,2024-09-07,Cafe,Makanan & Minuman,Pengeluaran,71508.0,Kartu Kredit
3782,2026-02-07,Tagihan internet,Pulsa & Internet,Pengeluaran,120590.0,Kartu Kredit
3783,2024-07-29,Lazada,Belanja Bulanan,Pengeluaran,189405.0,Kartu Debit
3784,2025-10-27,Tagihan internet,Pulsa & Internet,Pengeluaran,44133.0,Tunai
3785,2025-10-11,GoFood,Makanan & Minuman,Pengeluaran,43931.0,Kartu Debit
3786,2025-01-29,Kirim uang,Transfer Teman/Keluarga,Pengeluaran,129903.0,Kartu Debit
3787,2024-11-08,Subscription,Hiburan,Pengeluaran,143215.0,Kartu Debit
3788,2025-02-08,Bayar teman,Transfer Teman/Keluarga,Pengeluaran,285109.0,Kartu Debit
3789,2025-11-18,Bonus,Gaji,Pemasukan,5365787.0,Tunai
3790,2025-09-14,Bayar kos,Tempat Tinggal,Pengeluaran,1651199.0,Kartu Debit
3791,2024-07-29,Transfer,Transfer Teman/Keluarga,Pemasukan,18778.0,Kartu Debit
3792,2025-08-28,Patungan,Transfer Teman/Keluarga,Pemasukan,264005.0,Kartu Kredit
3793,2026-03-20,Gym membership,Pembayaran Langganan,Pengeluaran,79597.0,E-Wallet
3794,2026-03-22,Bioskop,Hiburan,Pengeluaran,65480.0,Kartu Debit
3795,2026-05-02,Trf,Transfer Teman/Keluarga,Pengeluaran,200875.0,Kartu Debit
3796,2025-12-26,Shopee,Belanja Bulanan,Pengeluaran,216949.0,E-Wallet
3797,2024-12-08,Wifi rumah,Pulsa & Internet,Pengeluaran,78850.0,E-Wallet
3798,2025-05-08,Listrik,Tempat Tinggal,Pengeluaran,541052.0,Transfer Bank
3799,2026-01-08,Trf,Transfer Teman/Keluarga,Pengeluaran,549963.0,E-Wallet
3800,2025-02-15,Subscription,Pembayaran Langganan,Pengeluaran,56737.0,Kartu Debit
3801,2025-12-24,Pembayaran digital,Makanan & Minuman,Pengeluaran,54778.0,Kartu Kredit
3802,2024-10-09,Marketplace,Belanja Bulanan,Pengeluaran,322849.0,Tunai
3803,2025-02-24,Transfer,Pulsa & Internet,Pengeluaran,226843.0,E-Wallet
3804,2024-11-30,Game online,Hiburan,Pengeluaran,91995.0,Kartu Kredit
3805,2025-12-31,Trf,Transportasi,Pengeluaran,31140.0,Kartu Kredit
3806,2025-11-20,THR,Gaji,Pemasukan,6662731.0,Transfer Bank
3807,2024-11-27,Peralatan rumah,Belanja Bulanan,Pengeluaran,137681.0,Tunai
3808,2025-09-27,Patungan,Transfer Teman/Keluarga,Pengeluaran,334844.0,Transfer Bank
3809,2025-04-03,Air,Tempat Tinggal,Pengeluaran,1319320.0,E-Wallet
3810,2025-04-20,Patungan,Transfer Teman/Keluarga,Pemasukan,154851.0,Kartu Kredit
3811,2026-02-20,Kirim uang,Transfer Teman/Keluarga,Pemasukan,333635.0,Kartu Debit
3812,2026-04-11,Transfer,Belanja Bulanan,Pengeluaran,254460.0,Tunai
3813,2026-04-20,Air,Tempat Tinggal,Pengeluaran,772257.0,Kartu Debit
3814,2024-06-22,Kirim uang,Transfer Teman/Keluarga,Pemasukan,310377.0,Kartu Debit
3815,2026-04-25,Makan malam,Makanan & Minuman,Pengeluaran,67929.0,E-Wallet
3816,2025-10-22,Marketplace,Pembayaran Langganan,Pengeluaran,10000.0,Kartu Kredit
3817,2026-03-09,Bioskop,Hiburan,Pengeluaran,23318.0,E-Wallet
3818,2026-05-01,Membership,Pembayaran Langganan,Pengeluaran,93026.0,Kartu Kredit
3819,2024-09-04,Ngopi,Makanan & Minuman,Pengeluaran,39618.0,Kartu Debit
3820,2026-02-24,Beli pakaian,Belanja Bulanan,Pengeluaran,108051.0,Tunai
3821,2026-03-08,Netflix,Hiburan,Pengeluaran,54433.0,Kartu Kredit
3822,2026-03-14,Gojek,Transportasi,Pengeluaran,7274.0,Tunai
5030,2025-04-14,Listrik,Tempat Tinggal,Pengeluaran,937064.0,Kartu Debit
3824,2025-01-29,Marketplace,Belanja Bulanan,Pengeluaran,1112614.0,E-Wallet
3825,2025-11-19,THR,Gaji,Pemasukan,5748602.0,Transfer Bank
3826,2024-10-31,KRL,Transportasi,Pengeluaran,55692.0,E-Wallet
3827,2024-09-01,GoFood,Makanan & Minuman,Pengeluaran,47797.0,E-Wallet
3828,2026-03-19,Kirim uang,Transfer Teman/Keluarga,Pengeluaran,172024.0,Kartu Kredit
3829,2026-04-08,Gaji bulanan,Gaji,Pemasukan,6540786.0,Transfer Bank
3830,2024-10-03,KRL,Transportasi,Pengeluaran,49623.0,Tunai
3831,2025-08-12,Supermarket,Belanja Bulanan,Pengeluaran,108569.0,Kartu Kredit
3832,2026-05-06,Bayar kos,Tempat Tinggal,Pengeluaran,995843.0,Transfer Bank
3833,2024-08-10,Bayar kos,Tempat Tinggal,Pengeluaran,846432.0,Tunai
3834,2025-06-16,THR,Gaji,Pemasukan,6342806.0,Kartu Kredit
3835,2024-07-29,GoFood,Makanan & Minuman,Pengeluaran,44795.0,Lainnya
3836,2024-10-04,Gym membership,Pembayaran Langganan,Pengeluaran,67768.0,Transfer Bank
3837,2025-03-19,Makan malam,Makanan & Minuman,Pengeluaran,55235.0,E-Wallet
3838,2025-01-08,Tagihan internet,Pulsa & Internet,Pengeluaran,48645.0,Kartu Debit
3839,2026-04-10,Transfer,Transfer Teman/Keluarga,Pemasukan,400274.0,Kartu Kredit
3840,2026-05-02,Bayar kos,Tempat Tinggal,Pengeluaran,950125.0,Transfer Bank
3841,2024-06-26,Minimarket,Belanja Bulanan,Pengeluaran,213243.0,Tunai
3842,2026-05-17,Membership,Pembayaran Langganan,Pengeluaran,448347.0,Kartu Debit
3843,2025-07-27,Peralatan rumah,Belanja Bulanan,Pengeluaran,106349.0,Kartu Debit
3844,2025-08-23,Patungan,Transfer Teman/Keluarga,Pengeluaran,89508.0,Tunai
3845,2025-10-02,Liburan,Hiburan,Pengeluaran,87780.0,Kartu Debit
3846,2025-05-17,Jajan,Makanan & Minuman,Pengeluaran,89756.0,E-Wallet
3847,2024-09-08,MRT,Transportasi,Pengeluaran,34341.0,Kartu Debit
3848,2026-03-16,Spotfy,Hiburan,Pengeluaran,62424.0,Kartu Debit
3849,2026-01-28,Tagihan,Pulsa & Internet,Pengeluaran,100587.0,Transfer Bank
3850,2025-07-17,Shopee,Belanja Bulanan,Pengeluaran,197418.0,Transfer Bank
3851,2024-11-09,Liburan,Hiburan,Pengeluaran,105800.0,Kartu Debit
3852,2025-11-16,Shopee,Belanja Bulanan,Pengeluaran,125340.0,E-Wallet
3853,2024-10-04,Game online,Hiburan,Pengeluaran,75599.0,Kartu Debit
3854,2025-12-27,Kirim uang,Transfer Teman/Keluarga,Pemasukan,290125.0,Kartu Debit
3855,2025-09-09,Gym membership,Pembayaran Langganan,Pengeluaran,187975.0,Transfer Bank
3856,2025-06-01,Liburan,Hiburan,Pengeluaran,417606.0,Kartu Debit
3858,2025-05-18,Minimarket,Makanan & Minuman,Pengeluaran,31939.0,E-Wallet
3859,2026-01-07,Bensin,Transportasi,Pengeluaran,12797.0,E-Wallet
3860,2025-06-13,Spotify,Hiburan,Pengeluaran,67994.0,Tunai
3861,2025-02-22,Tokopedia,Belanja Bulanan,Pengeluaran,86709.0,Kartu Debit
3862,2025-11-04,Liburan,Hiburan,Pengeluaran,107561.0,Tunai
3863,2025-10-10,Kirim uang,Transfer Teman/Keluarga,Pemasukan,226709.0,Kartu Kredit
3864,2025-04-24,Cloud storage,Pembayaran Langganan,Pengeluaran,114641.0,Kartu Debit
3865,2024-07-13,Grab,Transportasi,Pengeluaran,42256.0,Kartu Debit
3866,2025-06-28,Marketplace,Pembayaran Langganan,Pemasukan,5795571.0,Transfer Bank
3867,2025-11-06,Transfer,Transfer Teman/Keluarga,Pengeluaran,271167.0,Tunai
3868,2025-06-24,Grab,Transportasi,Pengeluaran,10000.0,Kartu Kredit
3869,2026-03-26,Makan malam,Makanan & Minuman,Pengeluaran,59695.0,Kartu Debit
3870,2024-09-17,Peralatan rumah,Belanja Bulanan,Pengeluaran,167098.0,Tunai
3871,2025-06-03,Restoran,Makanan & Minuman,Pengeluaran,31102.0,Tunai
3872,2026-04-20,Bayar teman,Transfer Teman/Keluarga,Pengeluaran,268593.0,Kartu Kredit
3873,2025-12-15,Tol,Transportasi,Pengeluaran,38698.0,E-Wallet
3874,2025-07-16,Beli pakaian,Belanja Bulanan,Pengeluaran,77788.0,E-Wallet
3875,2024-08-25,Transfer,Transfer Teman/Keluarga,Pemasukan,133859.0,Tunai
3876,2025-05-11,Jajan,Makanan & Minuman,Pengeluaran,136910.0,Transfer Bank
3877,2025-09-14,MRT,Transportasi,Pengeluaran,48597.0,Tunai
3878,2026-01-18,Wifi rumah,Pulsa & Internet,Pengeluaran,91893.0,Kartu Debit
3879,2025-07-13,Tagihan,Tempat Tinggal,Pengeluaran,2494052.0,Kartu Kredit
3880,2024-07-09,Peralatan rumah,Belanja Bulanan,Pengeluaran,92416.0,Tunai
3881,2024-06-05,Air,Tempat Tinggal,Pengeluaran,547561.0,Kartu Debit
3882,2025-11-05,Game online,Hiburan,Pengeluaran,66825.0,E-Wallet
3883,2025-04-18,Wifi rumah,Pulsa & Internet,Pengeluaran,8047.0,E-Wallet
3884,2026-04-12,Cloud storage,Pembayaran Langganan,Pengeluaran,49881.0,E-Wallet
3885,2024-07-24,Subscription,Pembayaran Langganan,Pengeluaran,18497.0,Kartu Kredit
3886,2025-05-25,Minimarket,Makanan & Minuman,Pengeluaran,36513.0,Tunai
3887,2026-04-17,Cloud storage,Pembayaran Langganan,Pengeluaran,121096.0,E-Wallet
3888,2024-07-19,Transfer,Tempat Tinggal,Pengeluaran,507693.0,Transfer Bank
3889,2025-03-05,Kirim uang,Transfer Teman/Keluarga,Pemasukan,155750.0,Kartu Kredit
3890,2024-08-31,Paket data,Pulsa & Internet,Pengeluaran,91990.0,E-Wallet
3891,2025-03-03,Kirim uang,Transfer Teman/Keluarga,Pemasukan,10000.0,Kartu Debit
3892,2025-07-11,Grab,Transportasi,Pengeluaran,28411.0,Kartu Kredit
3893,2025-05-14,Trf,Hiburan,Pengeluaran,179590.0,E-Wallet
3894,2024-09-02,Cloud storage,Pembayaran Langganan,Pengeluaran,120563.0,Tunai
3896,2024-12-02,Patungan,Transfer Teman/Keluarga,Pemasukan,326037.0,Tunai
3897,2025-11-26,Tagihan internet,Pulsa & Internet,Pengeluaran,119135.0,E-Wallet
3898,2025-07-27,MRT,Transportasi,Pengeluaran,10000.0,Transfer Bank
3899,2025-03-07,Minimarket,Belanja Bulanan,Pengeluaran,151567.0,Kartu Debit
3900,2025-09-09,Parkir,Transportasi,Pengeluaran,47494.0,Tunai
3901,2024-09-08,Tol,Transportasi,Pengeluaran,23352.0,Tunai
3902,2025-12-16,Bayar teman,Transfer Teman/Keluarga,Pengeluaran,162531.0,Transfer Bank
3903,2025-03-03,Transfer,Transfer Teman/Keluarga,Pengeluaran,408233.0,E-Wallet
3904,2026-03-14,Cafe,Makanan & Minuman,Pengeluaran,54803.0,Kartu Debit
3905,2024-08-25,Konser,Hiburan,Pengeluaran,338602.0,Kartu Debit
3906,2025-12-17,Konser,Hiburan,Pengeluaran,51049.0,Kartu Debit
3907,2025-10-02,Bensin,Transportasi,Pengeluaran,17332.0,Tunai
3908,2025-06-23,Parkir,Transportasi,Pengeluaran,20339.0,Kartu Debit
3909,2025-10-01,Wifi rumah,Pulsa & Internet,Pengeluaran,101932.0,Transfer Bank
3910,2024-09-25,Pulsa,Pulsa & Internet,Pengeluaran,165730.0,E-Wallet
3911,2025-07-25,Bonus,Gaji,Pemasukan,6358114.0,Kartu Debit
3912,2026-01-04,Pembayaran digital,Belanja Bulanan,Pengeluaran,343284.0,E-Wallet
3913,2025-09-20,Pembayaran Langganan,Pembayaran Langganan,Pengeluaran,145112.0,E-Wallet
3914,2025-07-03,Netflix,Hiburan,Pengeluaran,24032.0,Transfer Bank
3915,2024-07-25,Gym membership,Pembayaran Langganan,Pengeluaran,130233.0,Kartu Debit
3916,2024-12-09,Tagihan internet,Pulsa & Internet,Pengeluaran,75480.0,Transfer Bank
3917,2025-07-17,Patungan,Transfer Teman/Keluarga,Pemasukan,13931.0,Kartu Debit
3918,2025-09-17,Membership,Pembayaran Langganan,Pengeluaran,75883.0,Tunai
3919,2024-12-13,GoFood,Makanan & Minuman,Pengeluaran,26467.0,Tunai
3920,2024-05-26,Marketplace,Pulsa & Internet,Pengeluaran,151983.0,Kartu Debit
3921,2026-05-21,Netfliix,Hiburan,Pengeluaran,129008.0,E-Wallet
3922,2024-07-10,Minimarket,Belanja Bulanan,Pengeluaran,397741.0,Transfer Bank
3923,2026-04-16,Patungan,Transfer Teman/Keluarga,Pemasukan,10000.0,Kartu Kredit
3924,2025-07-02,Service AC,Tempat Tinggal,Pengeluaran,881742.0,E-Wallet
3925,2025-06-08,Patungan,Transfer Teman/Keluarga,Pengeluaran,241033.0,Kartu Kredit
3926,2024-12-12,THR,Gaji,Pemasukan,6437255.0,Kartu Kredit
3927,2025-07-22,Spotify,Hiburan,Pengeluaran,176301.0,Kartu Debit
3928,2025-01-02,Minimarket,Belanja Bulanan,Pengeluaran,63973.0,Tunai
3929,2026-01-10,Beli pakaian,Belanja Bulanan,Pengeluaran,97526.0,Transfer Bank
3930,2025-01-17,Transfer Teman/Keluarga,Transfer Teman/Keluarga,Pengeluaran,69674.0,Kartu Debit
3932,2026-04-02,Transfer,Transfer Teman/Keluarga,Pemasukan,408665.0,Kartu Debit
3933,2025-08-26,Pulsa,Pulsa & Internet,Pengeluaran,104438.0,Tunai
3934,2025-12-07,Jajan,Makanan & Minuman,Pengeluaran,41020.0,E-Wallet
3935,2026-03-27,Beli pakaian,Belanja Bulanan,Pengeluaran,338130.0,Kartu Debit
3936,2025-11-13,Makan malam,Makanan & Minuman,Pengeluaran,10000.0,Kartu Kredit
3937,2025-04-06,Bayar teman,Transfer Teman/Keluarga,Pemasukan,340922.0,Lainnya
3938,2025-05-25,Makan malam,Makanan & Minuman,Pengeluaran,42117.0,E-Wallet
3939,2025-09-17,Pulsa,Pulsa & Internet,Pengeluaran,58425.0,Kartu Debit
3940,2025-03-09,GrabFood,Makanan & Minuman,Pengeluaran,32634.0,Kartu Debit
3941,2025-07-03,Paket data,Pulsa & Internet,Pengeluaran,56308.0,E-Wallet
3942,2025-12-04,Konser,Hiburan,Pengeluaran,130074.0,Kartu Kredit
3943,2024-09-18,Kirim uang,Transfer Teman/Keluarga,Pemasukan,132877.0,Kartu Kredit
3944,2025-01-22,Pembayaran digital,Gaji,Pemasukan,7423178.0,Transfer Bank
3945,2024-09-28,Marketplace,Tempat Tinggal,Pengeluaran,799474.0,Kartu Debit
3946,2026-01-05,Bayar kos,Tempat Tinggal,Pengeluaran,882056.0,Kartu Debit
3947,2025-07-06,Minimarket,Belanja Bulanan,Pengeluaran,253710.0,Kartu Debit
3948,2025-09-20,Tol,Transportasi,Pengeluaran,10000.0,Tunai
3949,2025-07-20,Bayar kos,Tempat Tinggal,Pengeluaran,947161.0,Tunai
3950,2025-10-03,Ngopi,Makanan & Minuman,Pengeluaran,44627.0,Kartu Kredit
3951,2026-05-26,Listrik,Tempat Tinggal,Pengeluaran,728208.0,Kartu Debit
3952,2024-07-28,Listrik,Tempat Tinggal,Pengeluaran,736593.0,E-Wallet
3953,2026-04-20,Trf,Transfer Teman/Keluarga,Pemasukan,203338.0,Tunai
3954,2024-08-27,Subscription,Hiburan,Pengeluaran,97798.0,Tunai
3955,2025-01-21,Service AC,Tempat Tinggal,Pengeluaran,423337.0,Tunai
3956,2025-06-01,THR,Gaji,Pemasukan,7168266.0,Transfer Bank
3957,2025-02-10,Tokopedia,Belanja Bulanan,Pengeluaran,208935.0,Transfer Bank
3958,2025-10-13,Spotify,Hiburan,Pengeluaran,183342.0,Kartu Debit
3959,2025-03-04,Makanan & Minuman,Makanan & Minuman,Pengeluaran,32885.0,Tunai
3960,2025-12-30,Gaji bulanan,Gaji,Pemasukan,5551262.0,Kartu Debit
3961,2025-05-19,Bensin,Transportasi,Pengeluaran,35059.0,E-Wallet
3962,2024-06-16,Bayar teman,Transfer Teman/Keluarga,Pemasukan,233621.0,Kartu Debit
3963,2026-04-19,Tagihan internet,Pulsa & Internet,Pengeluaran,113312.0,E-Wallet
3964,2026-02-28,Jajan,Makanan & Minuman,Pengeluaran,53993.0,Transfer Bank
3965,2024-10-05,Game online,Hiburan,Pengeluaran,230271.0,Kartu Debit
3966,2024-10-21,Paket data,Pulsa & Internet,Pengeluaran,111132.0,Kartu Kredit
3967,2025-07-29,THR,Gaji,Pemasukan,6264231.0,E-Wallet
3968,2026-05-04,Iuran lingkungan,Tempat Tinggal,Pengeluaran,545295.0,Tunai
3969,2024-07-19,Gaji bulanan,Gaji,Pemasukan,6111646.0,E-Wallet
3970,2025-06-28,Tol,Transportasi,Pengeluaran,10000.0,Kartu Kredit
3971,2024-12-08,Subscription,Pembayaran Langganan,Pengeluaran,100093.0,Kartu Debit
3972,2025-05-04,Makan malam,Makanan & Minuman,Pengeluaran,19428.0,Kartu Debit
3973,2024-10-10,Gojek,Transportasi,Pengeluaran,17102.0,E-Wallet
3974,2024-09-02,Bensin,Transportasi,Pengeluaran,24462.0,E-Wallet
3975,2024-09-09,Grab,Transportasi,Pengeluaran,12638.0,Transfer Bank
3976,2025-12-30,Grab,Transportasi,Pengeluaran,21612.0,Kartu Debit
3977,2025-06-15,Bayar teman,Transfer Teman/Keluarga,Pengeluaran,217088.0,Kartu Debit
3978,2024-08-31,Konser,Hiburan,Pengeluaran,116360.0,E-Wallet
3979,2025-11-15,Subscription,Pembayaran Langganan,Pengeluaran,108254.0,Kartu Debit
3980,2025-11-09,Cloud storage,Pembayaran Langganan,Pengeluaran,71549.0,Kartu Debit
3981,2025-02-08,Beli pakaian,Belanja Bulanan,Pengeluaran,328455.0,Kartu Debit
5031,2024-12-13,Pembayaran digital,Belanja Bulanan,Pengeluaran,219142.0,Kartu Kredit
3983,2024-07-19,Transfer,Belanja Bulanan,Pemasukan,377789.0,Tunai
3984,2026-01-27,Shopee,Belanja Bulanan,Pengeluaran,257154.0,Kartu Kredit
3985,2024-06-05,THR,Gaji,Pemasukan,5801772.0,Kartu Debit
3986,2024-06-20,Lazada,Belanja Bulanan,Pengeluaran,102736.0,Tunai
3987,2024-07-09,Kirim uang,Transfer Teman/Keluarga,Pemasukan,415403.0,E-Wallet
3988,2025-12-20,Game online,Hiburan,Pengeluaran,145505.0,Kartu Kredit
3989,2026-04-18,Grab,Transportasi,Pengeluaran,27569.0,Kartu Debit
3990,2024-08-09,Tagihan,Transfer Teman/Keluarga,Pengeluaran,366869.0,Kartu Debit
3991,2025-01-19,Paket data,Pulsa & Internet,Pengeluaran,119508.0,Kartu Debit
3992,2026-01-23,Transfer,Pembayaran Langganan,Pengeluaran,146259.0,Transfer Bank
3993,2024-10-12,Konser,Hiburan,Pengeluaran,83616.0,E-Wallet
3994,2025-01-11,Iuran lingkungan,Tempat Tinggal,Pengeluaran,932156.0,Kartu Kredit
3995,2025-12-31,Patungan,Transfer Teman/Keluarga,Pemasukan,489299.0,Kartu Kredit
3996,2025-07-24,Shopee,Belanja Bulanan,Pengeluaran,112255.0,Kartu Debit
3997,2024-10-05,Belanja Bulanan,Belanja Bulanan,Pengeluaran,87513.0,E-Wallet
3998,2026-05-08,Tagihan,Tempat Tinggal,Pengeluaran,749915.0,Kartu Kredit
3999,2025-09-18,Peralatan rumah,Belanja Bulanan,Pengeluaran,168388.0,Kartu Kredit
4000,2025-08-22,Service AC,Tempat Tinggal,Pengeluaran,431759.0,Kartu Debit
4001,2026-01-10,Supermarket,Belanja Bulanan,Pengeluaran,220629.0,Transfer Bank
4002,2025-05-31,Pembayaran digital,Belanja Bulanan,Pengeluaran,158005.0,Tunai
4003,2025-07-20,Transfer Teman/Keluarga,Transfer Teman/Keluarga,Pemasukan,627807.0,E-Wallet
4004,2024-11-24,Minimarket,Makanan & Minuman,Pengeluaran,85612.0,Kartu Kredit
4005,2026-04-30,Bonus,Gaji,Pemasukan,5773704.0,Tunai
4006,2026-01-03,Bayar kos,Tempat Tinggal,Pengeluaran,962842.0,E-Wallet
5032,2024-08-20,Gojek,Transportasi,Pengeluaran,9426.0,Transfer Bank
4008,2026-03-24,Gaji bulanan,Gaji,Pemasukan,5890683.0,Kartu Kredit
4009,2025-02-11,Listrik,Tempat Tinggal,Pengeluaran,457418.0,Tunai
4010,2025-06-18,Pembayaran digital,Transfer Teman/Keluarga,Pemasukan,164309.0,Kartu Debit
4011,2024-07-18,Restoran,Makanan & Minuman,Pengeluaran,27279.0,Tunai
4012,2025-09-12,Cloud storage,Pembayaran Langganan,Pengeluaran,10000.0,Kartu Debit
4013,2025-03-22,Cafe,Makanan & Minuman,Pengeluaran,41751.0,Kartu Kredit
4014,2025-08-28,THR,Gaji,Pemasukan,5722647.0,Kartu Debit
4015,2025-06-24,Wifi rumah,Pulsa & Internet,Pengeluaran,383822.0,Tunai
4016,2025-02-27,Peralatan rumah,Belanja Bulanan,Pengeluaran,324938.0,Tunai
4017,2024-10-07,Wifi rumah,Pulsa & Internet,Pengeluaran,24216.0,E-Wallet
4018,2026-04-03,Bioskop,Hiburan,Pengeluaran,88253.0,Kartu Kredit
4019,2025-03-18,Pulsa,Pulsa & Internet,Pengeluaran,76770.0,Transfer Bank
4020,2024-06-25,THR,Gaji,Pemasukan,6497215.0,Kartu Debit
4021,2025-08-05,Subscription,Pembayaran Langganan,Pengeluaran,144485.0,E-Wallet
4022,2025-03-21,Minimarket,Makanan & Minuman,Pengeluaran,24942.0,E-Wallet
4023,2024-11-30,Spotfy,Hiburan,Pengeluaran,293458.0,Kartu Kredit
4024,2025-03-05,Cloud storage,Pembayaran Langganan,Pengeluaran,184855.0,E-Wallet
4025,2025-10-08,Makan malam,Makanan & Minuman,Pengeluaran,74749.0,E-Wallet
4026,2024-10-11,Paket data,Pulsa & Internet,Pengeluaran,163133.0,Kartu Kredit
4027,2026-05-05,Liburan,Hiburan,Pengeluaran,32841.0,Tunai
4028,2026-01-13,MRT,Transportasi,Pengeluaran,19506.0,Transfer Bank
4029,2025-12-18,Listrik,Tempat Tinggal,Pengeluaran,531298.0,Tunai
4030,2025-11-07,Ngopi,Makanan & Minuman,Pengeluaran,40948.0,Kartu Debit
4031,2025-05-30,Wifi rumah,Pulsa & Internet,Pengeluaran,88083.0,Transfer Bank
4032,2026-01-27,GoFood,Makanan & Minuman,Pengeluaran,88896.0,Kartu Debit
4033,2026-05-21,Transfer,Transfer Teman/Keluarga,Pemasukan,190214.0,Tunai
4034,2025-09-21,Air,Tempat Tinggal,Pengeluaran,891716.0,Kartu Debit
5033,2025-01-22,Jajan,Makanan & Minuman,Pengeluaran,68939.0,Kartu Debit
4038,2026-05-07,Parkir,Transportasi,Pengeluaran,29095.0,Kartu Kredit
4039,2024-09-07,Bayar teman,Transfer Teman/Keluarga,Pemasukan,389579.0,Kartu Kredit
4040,2026-03-26,Grab,Transportasi,Pengeluaran,14262.0,Kartu Debit
4041,2025-09-04,Service AC,Tempat Tinggal,Pengeluaran,606542.0,Tunai
4042,2024-07-18,Kirim uang,Transfer Teman/Keluarga,Pemasukan,138775.0,E-Wallet
4043,2026-04-28,Parkir,Transportasi,Pengeluaran,20471.0,Kartu Debit
4044,2025-09-10,Gaji bulanan,Gaji,Pemasukan,6187620.0,Kartu Debit
4045,2026-03-06,Bensin,Transportasi,Pengeluaran,57882.0,Kartu Debit
4046,2026-04-28,Cloud storage,Pembayaran Langganan,Pengeluaran,206151.0,Kartu Debit
4047,2024-12-29,Cloud storage,Pembayaran Langganan,Pengeluaran,137074.0,Kartu Kredit
4048,2025-06-10,Bayar teman,Transfer Teman/Keluarga,Pengeluaran,146608.0,Transfer Bank
4049,2026-02-14,Bonus,Gaji,Pemasukan,5952003.0,Transfer Bank
4050,2025-12-28,Membership,Pembayaran Langganan,Pengeluaran,124746.0,Kartu Debit
4051,2025-08-07,Beli pakaian,Belanja Bulanan,Pengeluaran,120903.0,Transfer Bank
4052,2025-09-30,Netflix,Hiburan,Pengeluaran,55241.0,Transfer Bank
4053,2025-09-18,Subscription,Pembayaran Langganan,Pengeluaran,155494.0,Kartu Debit
4054,2024-10-12,Bonus,Gaji,Pemasukan,6195010.0,E-Wallet
4055,2026-03-02,Game online,Hiburan,Pengeluaran,120272.0,Tunai
4056,2024-07-28,Marketplace,Transfer Teman/Keluarga,Pengeluaran,120335.0,Tunai
4057,2025-05-04,GoFood,Makanan & Minuman,Pengeluaran,61007.0,Kartu Debit
4058,2025-10-06,Game online,Hiburan,Pengeluaran,123505.0,Kartu Debit
4059,2024-11-08,Grab,Transportasi,Pengeluaran,10000.0,Kartu Kredit
4060,2026-03-21,Membership,Pembayaran Langganan,Pengeluaran,78888.0,Transfer Bank
4061,2024-11-08,Gym membership,Pembayaran Langganan,Pengeluaran,118304.0,Kartu Kredit
4062,2024-09-10,Cafe,Makanan & Minuman,Pengeluaran,29975.0,Kartu Debit
4063,2024-09-01,KRL,Transportasi,Pengeluaran,36497.0,E-Wallet
4064,2025-12-16,Transfer,Transfer Teman/Keluarga,Pengeluaran,418069.0,E-Wallet
4065,2025-09-26,Paket data,Pulsa & Internet,Pengeluaran,22016.0,Transfer Bank
4066,2026-05-25,Restoran,Makanan & Minuman,Pengeluaran,23225.0,Kartu Debit
4067,2025-06-14,Minimarket,Belanja Bulanan,Pengeluaran,104523.0,E-Wallet
4068,2026-03-02,Pulsa,Pulsa & Internet,Pengeluaran,134626.0,Kartu Debit
4069,2025-11-04,Makan malam,Makanan & Minuman,Pengeluaran,71715.0,E-Wallet
4070,2025-07-17,Tagihan,Pembayaran Langganan,Pengeluaran,104972.0,Transfer Bank
4071,2025-01-12,Marketplace,Transfer Teman/Keluarga,Pengeluaran,321000.0,Transfer Bank
4072,2025-04-29,Spotify,Hiburan,Pengeluaran,96677.0,E-Wallet
4073,2026-01-07,Pulsa,Pulsa & Internet,Pengeluaran,120983.0,Kartu Debit
4074,2025-12-21,Gojek,Transportasi,Pengeluaran,14047.0,Tunai
4075,2024-10-06,Minimarket,Makanan & Minuman,Pengeluaran,42512.0,Kartu Debit
4076,2025-05-22,Pulsa,Pulsa & Internet,Pengeluaran,96945.0,Kartu Kredit
4077,2025-01-30,Makan malam,Makanan & Minuman,Pengeluaran,32549.0,Tunai
4078,2026-01-25,Peralatan rumah,Belanja Bulanan,Pengeluaran,509251.0,Kartu Debit
4079,2025-04-02,Makan malam,Makanan & Minuman,Pengeluaran,17733.0,Tunai
4080,2024-08-31,Transfer,Pembayaran Langganan,Pengeluaran,10000.0,Tunai
4081,2025-12-25,Restoran,Makanan & Minuman,Pengeluaran,35315.0,Transfer Bank
4082,2026-03-20,Kirim uang,Transfer Teman/Keluarga,Pengeluaran,309364.0,E-Wallet
4083,2025-07-03,Gym membership,Pembayaran Langganan,Pengeluaran,126388.0,E-Wallet
4084,2026-02-17,Bayar kos,Tempat Tinggal,Pengeluaran,402279.0,Kartu Debit
4085,2024-09-27,Iuran lingkungan,Tempat Tinggal,Pengeluaran,874694.0,Tunai
4086,2024-10-05,Bensin,Transportasi,Pengeluaran,75782.0,Tunai
4087,2026-03-11,KRL,Transportasi,Pengeluaran,19945.0,Tunai
4088,2024-10-22,Bonus,Gaji,Pemasukan,6076611.0,Kartu Kredit
4089,2025-12-05,Transfer,Belanja Bulanan,Pengeluaran,124060.0,Kartu Debit
